,text,pred,label
14,"['[CLS]', '柳', '云', '龙', '《', '风', '筝', '》', '到', '底', '有', '多', '强', '?', '最', '终', '成', '绩', '[SEP]']","['柳云龙', '风筝', '成绩']","['柳云龙', '风筝', '成绩']"
15,"['[CLS]', '原', '创', '歌', '曲', ':', '《', '同', '一', '个', '梦', '》', '孙', '德', '明', '作', '词', '/', '孙', '德', '明', '作', '[SEP]']","['歌曲', '孙德明', '孙德明']","['原创歌曲', '孙德明', '孙德明']"
16,"['[CLS]', '莎', '莉', '娜', '的', '卡', '洛', '斯', '女', '王', '之', '路', '-', '原', '创', '[SEP]']",['原创'],['原创']
17,"['[CLS]', '为', '什', '么', '创', '业', '者', '要', '假', '装', '读', '过', '《', '从', '0', '到', '1', '》', '和', '《', '创', '业', '维', '艰', '》', '?', '|', '.', '.', '.', '[SEP]']","['创业者', '从0到1', '创业维艰']","['创业者', '从0到1', '创业维艰']"
18,"['[CLS]', '周', '口', '师', '范', '学', '院', '校', '花', '_', '周', '口', '师', '范', '学', '院', '人', '气', '校', '花', '-', '高', '考', '派', '[SEP]']","['周口师范学院', '校花', '人气', '高考派']","['周口师范学院', '校花', '周口师范学院', '人气', '校花', '高考派']"
19,"['[CLS]', '苍', '狼', '白', '鹿', '、', '元', '风', '弥', '漫', '。', '简', '直', '像', '是', '有', '考', '据', '癖', '的', '日', '本', '人', '拍', '的', '。', '.', '.', '.', '[SEP]']","['苍狼白鹿', '考据癖', '日本人']","['苍狼白鹿', '考据癖', '日本人']"
20,"['[CLS]', '成', '长', '是', '一', '首', '歌', '唱', '尽', '悲', '欢', '离', '合', '。', '越', '在', '意', ',', '失', '去', '的', '越', '[SEP]']",[],"['成长', '歌', '悲欢离合']"
21,"['[CLS]', '为', '什', '么', '金', '庸', '先', '生', '在', '《', '天', '龙', '八', '部', '》', '里', '会', '把', '大', '理', '段', '氏', '写', '成', '一', '个', '.', '.', '.', '[SEP]']","['金庸', '天龙八部', '大理']","['金庸', '先生', '天龙八部', '大理段氏']"
22,"['[CLS]', '我', '做', '的', '乌', '冬', '浑', '水', '摸', '鱼', '。', '[SEP]']","['乌冬', '浑水摸鱼']","['乌冬', '浑水摸鱼']"
23,"['[CLS]', '马', '文', '探', '秘', '海', '南', '(', '广', '州', '纪', '录', '片', '节', ')', '-', '纪', '录', '片', '[SEP]']","['马文探秘海南', '纪录片']","['马文探秘海南', '广州', '纪录片']"
24,"['[CLS]', '回', '眸', '一', '笑', '百', '媚', '生', '—', '—', '《', '霍', '比', '特', '人', '2', '》', '瑟', '爸', '、', '精', '灵', '国', '王', ' ', '.', '.', '.', '[SEP]']",['霍比特人2'],['霍比特人2']
25,"['[CLS]', '雪', '莉', '酒', '是', '什', '么', '酒', '?', '雪', '莉', '酒', '的', '分', '类', '有', '哪', '些', '?', '-', '3', '1', '5', '8', '名', '酒', '网', '[SEP]']","['雪莉酒', '分类']","['雪莉酒', '分类']"
26,"['[CLS]', '《', '只', '想', '和', '你', '好', '好', '的', '》', '(', '东', '奔', '西', '顾', ')', '【', '摘', '要', ' ', '书', '评', ' ', '试', '读', '[SEP]']","['只想和你好好的', '东奔西顾', '摘要', '书评']","['只想和你好好的', '东奔西顾']"
27,"['[CLS]', '西', '湖', '龙', '井', '品', '牌', '有', '哪', '些', '?', '西', '湖', '龙', '井', '哪', '个', '牌', '子', '好', '?', ' ', '╟', ' ', '茶', '人', '码', '头', '[SEP]']","['西湖', '品牌']","['西湖龙井', '品牌', '西湖龙井', '牌子']"
28,"['[CLS]', '《', '时', '空', '线', '索', '》', '西', '瓜', '影', '音', '/', 'b', 'd', '下', '载', '地', '址', '电', '影', '观', '看', '_', '迅', '雷', '下', '载', '[SEP]']","['时空线索', '西瓜影音', '迅雷']","['时空线索', '西瓜影音', '电影', '迅雷']"
29,"['[CLS]', '《', '念', '奴', '娇', '·', '赤', '壁', '怀', '古', '》', '[SEP]']",['念奴娇·赤壁怀古'],['念奴娇·赤壁怀古']
30,"['[CLS]', '刘', '德', '华', ' ', '-', ' ', '世', '界', '第', '一', '等', ' ', '9', '9', '红', '馆', '演', '唱', '会', ' ', '现', '场', '版', '-', '音', '[SEP]']","['刘德华', '世界第一等']","['刘德华', '世界第一等']"
31,"['[CLS]', '高', '攀', '不', '起', '是', '什', '么', '意', '思', '[SEP]']",['意思'],['意思']
32,"['[CLS]', '【', '火', '力', '十', '足', '】', '关', '于', '烈', '锋', '。', '_', '火', '力', '少', '年', '王', '吧', '[SEP]']",[],[]
33,"['[CLS]', '【', '明', '月', '歌', '词', '】', '《', '明', '月', '几', '时', '有', '》', '的', '歌', '词', '是', '怎', '样', '[SEP]']","['明月', '歌词', '明月几时有', '歌词']","['明月', '歌词', '明月几时有', '歌词']"
34,"['[CLS]', '关', '于', '毛', '川', ',', '关', '于', '中', '国', '梦', '之', '声', ',', '都', '来', '看', '看', '。', '_', '中', '国', '梦', '之', '声', ' ', '.', '.', '.', '[SEP]']","['毛川', '中国梦之声', '中国梦之声']","['毛川', '中国梦之声', '中国梦之声']"
35,"['[CLS]', '《', '一', '个', '人', ',', '不', '孤', '单', '》', '(', '《', '哲', '思', '》', '编', '辑', '部', ')', '【', '简', '介', '_', '书', '评', '[SEP]']","['编辑部', '简介', '书评']",[]
36,"['[CLS]', '李', '克', '勤', '《', '终', '身', '美', '丽', '》', '现', '场', '版', '[SEP]']","['李克勤', '终身美丽']","['李克勤', '终身美丽']"
37,"['[CLS]', '《', '圣', '痕', '/', '天', '魔', '下', '凡', '/', '神', '迹', '魔', '兆', '/', '魂', '飞', '魄', '散', '》', '[SEP]']",[],['圣痕']
38,"['[CLS]', '丛', '凌', '波', '的', '《', '兰', '陵', '武', '王', '》', '适', '合', '改', '编', '成', '影', '视', '作', '品', ',', '强', '烈', '推', '荐', '!', '[SEP]']","['兰陵武王', '影视作品']","['兰陵武王', '影视作品']"
39,"['[CLS]', '☆', '利', '息', '理', '论', '及', '其', '应', '用', '[SEP]']",[],[]
40,"['[CLS]', '李', '永', '成', '调', '理', '中', '焦', '经', '验', '介', '绍', '-', '-', '《', '河', '南', '中', '医', '》', '2', '0', '1', '6', '年', '0', '4', '期', '[SEP]']","['李永成', '中焦', '经验', '河南中医']","['李永成', '中焦', '经验', '河南中医']"
41,"['[CLS]', '《', '福', '尔', '摩', '斯', '探', '案', '全', '集', '1', '》', '有', '声', '小', '说', ' ', '全', '集', ',', '播', '音', ':', '冯', '盛', ',', '.', '.', '.', '[SEP]']",['小说'],"['福尔摩斯探案全集', '有声小说', '全集']"
42,"['[CLS]', '正', '在', '观', '看', '《', '玉', '蒲', '团', 'ⅲ', '官', '人', '我', '要', '》', '高', '清', '-', '战', '地', '影', '院', '[SEP]']",['玉蒲团ⅲ官人我要'],[]
43,"['[CLS]', '列', '奥', '尼', '德', '·', '柯', '岗', '-', '-', '《', '音', '乐', '爱', '好', '者', '》', '2', '0', '1', '1', '年', '0', '2', '期', '[SEP]']","['列奥尼德·柯岗', '音乐爱好者']","['列奥尼德·柯岗', '音乐爱好者']"
44,"['[CLS]', '《', '不', '爱', '》', '辛', '小', '德', '_', '【', '原', '创', '小', '说', '|', '言', '情', '小', '说', '】', '[SEP]']","['不爱', '原创小说', '言情小说']","['不爱', '原创小说', '言情小说']"
45,"['[CLS]', '刘', '园', '园', '和', '杨', '若', '兮', '长', '的', '也', '太', '像', '了', '吧', ',', '分', '不', '清', '。', '[SEP]']","['刘园园', '杨若兮']","['刘园园', '杨若兮']"
46,"['[CLS]', '说', '】', '小', '孩', '子', '不', '要', '看', '的', '吃', '鸡', '动', '画', '《', '惊', '爆', '游', '戏', '》', '-', '[SEP]']","['小孩子', '动画', '惊爆游戏']","['小孩子', '鸡', '动画', '惊爆游戏']"
47,"['[CLS]', '[', 'j', 'k', '罗', '琳', ']', 'j', '.', 'k', '.', '·', '罗', '琳', '励', '志', '故', '事', ':', '坚', '持', '自', '己', '信', '念', '的', '人', ',', '不', '会', '被', '.', '.', '.', '[SEP]']","['罗琳', '故事', '信念']","['jk罗琳', 'j.k.·罗琳', '故事', '信念', '人']"
48,"['[CLS]', '亚', '视', '名', '嘴', '陈', '启', '泰', '笑', '称', '倒', '闭', '是', '契', '机', '-', '娱', '乐', '[SEP]']","['亚视', '名嘴', '陈启泰', '倒闭', '契机', '娱乐']","['亚视', '名嘴', '陈启泰', '契机', '娱乐']"
49,"['[CLS]', '人', '不', '单', '靠', '面', '包', '活', '着', ' ', '-', ' ', '〔', '俄', '〕', '费', '·', '米', '·', '陀', '思', '妥', '[SEP]']",['面包'],['面包']
50,"['[CLS]', '《', '笑', '傲', '江', '湖', '》', '张', '霜', '剑', '女', '搭', '档', '叫', '什', '么', ' ', '竟', '在', '节', '目', '上', '大', '大', ' ', '.', '.', '.', '[SEP]']","['笑傲江湖', '张霜剑', '节目']","['笑傲江湖', '张霜剑', '搭档', '节目']"
51,"['[CLS]', '希', '腊', '神', '话', '月', '神', '·', '阿', '尔', '忒', '弥', '斯', '国', '内', '[SEP]']","['希腊神话', '月神', '阿尔忒弥斯', '国内']","['希腊神话', '月神', '阿尔忒弥斯']"
52,"['[CLS]', '[', '安', '定', '亚', '叶', '家', '妤', ']', '安', '定', '亚', '加', '入', '《', '娘', '家', '》', ' ', '与', '女', '友', '叶', '家', '妤', ' ', '.', '.', '.', '[SEP]']","['安定亚', '叶家妤', '安定亚', '娘家', '女友', '叶家妤']","['安定亚', '叶家妤', '安定亚', '娘家', '叶家妤']"
53,"['[CLS]', '【', '嘉', '年', '华', '加', '速', '时', '间', '|', '百', '公', '里', '加', '速', '】', '-', '黄', '冈', '新', '视', '窗', '[SEP]']","['嘉年华', '加速', '时间']","['嘉年华', '加速', '时间', '百公里加速', '黄冈']"
54,"['[CLS]', '\u200b', '商', '学', '院', '多', '举', '措', '推', '动', '学', '生', '国', '际', '交', '流', '项', '目', '-', '西', '京', '学', '院', '[SEP]']","['商学院', '举措', '学生', '项目', '西京学院']","['学生', '国际', '交流', '项目', '西京学院']"
55,"['[CLS]', '《', '恶', '人', '报', '喜', '粤', '语', '版', '》', '电', '影', '完', '整', '版', '高', '清', '在', '线', '观', '看', '[SEP]']",['电影'],"['恶人报喜', '电影']"
56,"['[CLS]', '日', '本', '漫', '画', '《', '魔', '笛', 'm', 'a', 'g', 'i', ' ', '辛', '巴', '达', '的', '冒', '险', '》', '进', '入', '尾', '声', '迎', '来', '漫', '画', '.', '.', '.', '[SEP]']","['日本漫画', '魔笛magi 辛巴达的冒险', '漫画']","['日本漫画', '魔笛magi 辛巴达的冒险', '尾声', '漫画']"
57,"['[CLS]', '★', '阵', '惊', '天', '下', '最', '新', '章', '节', '_', '阵', '惊', '天', '下', '无', '弹', '窗', '[SEP]']","['章节', '弹窗']","['章节', '弹窗']"
58,"['[CLS]', '《', '海', '豹', '突', '击', '队', '》', '(', '[', '美', ']', '格', '雷', '格', '·', '马', '蒂', '逊', ',', '[', '美', ']', '戴', '维', '·', '[SEP]']",['海豹突击队'],['海豹突击队']
59,"['[CLS]', '抄', '歌', '词', '…', '…', '《', '我', '还', '没', '有', '男', '朋', '友', '》', '[SEP]']","['歌词', '我还没有男朋友']","['歌词', '我还没有男朋友']"
60,"['[CLS]', '八', '月', '经', '典', '美', '国', '动', '作', '片', '《', '死', '亡', '飞', '车', '3', ':', '地', '狱', '烈', '焰', '》', '[SEP]']","['美国', '动作片', '死亡飞车3:地狱烈焰']","['经典', '美国', '动作片', '死亡飞车3:地狱烈焰']"
61,"['[CLS]', '彼', '女', '×', '彼', '女', '×', '彼', '女', '～', '三', '姉', '妹', '在', '线', '观', '看', '_', '迅', '雷', '高', '清', '下', '载', '[SEP]']",['迅雷'],['迅雷']
62,"['[CLS]', '《', '天', '皇', '的', '料', '理', '人', '》', '电', '视', '剧', '全', '集', '在', '线', '观', '看', '-', '迅', '雷', '下', '载', '-', '巴', '巴', '影', '院', '[SEP]']","['天皇的料理人', '电视剧', '迅雷', '巴巴影院']","['天皇的料理人', '电视剧', '全集', '迅雷', '巴巴影院']"
63,"['[CLS]', '《', '送', '友', '人', '》', '_', '牟', '融', '的', '诗', '词', '[SEP]']","['送友人', '牟融', '诗词']","['送友人', '牟融', '诗词']"
64,"['[CLS]', '化', '妆', '品', '过', '敏', '一', '般', '有', '哪', '些', '反', '应', '?', ' ', '╟', ' ', '手', '机', '爱', '问', '[SEP]']","['化妆品', '反应', '手机爱问']","['化妆品', '反应', '手机爱问']"
65,"['[CLS]', '0', '8', ' ', '撩', '花', '折', '鹿', '—', '在', '线', '播', '放', '—', '《', '半', '面', '人', '》', '—', '动', '漫', '—', ' ', '.', '.', '.', '[SEP]']","['半面人', '动漫']","['在线播放', '半面人', '动漫']"
66,"['[CLS]', '《', '刘', '学', '勤', '辨', '治', '疑', '难', '重', '病', ' ', '刘', '学', '勤', '著', '》', ' ', '【', '简', '介', '_', '书', '评', '[SEP]']","['简介', '书评']","['简介', '书评']"
67,"['[CLS]', '《', '新', '步', '步', '惊', '心', '》', '曝', '陈', '意', '涵', '穿', '越', '剧', '照', ' ', '元', '气', '若', '曦', '玩', '瑜', '伽', '[SEP]']","['新步步惊心', '陈意涵', '剧照', '瑜伽']","['新步步惊心', '陈意涵', '剧照', '若曦', '瑜伽']"
68,"['[CLS]', '李', '海', ' ', '李', '海', '日', '《', '儿', '童', '与', '老', '师', '》', '朝', '鲜', '国', '画', '_', '朝', '鲜', '[SEP]']","['李海', '朝鲜', '国画', '朝鲜']","['李海', '朝鲜', '朝鲜']"
69,"['[CLS]', '厦', '门', '法', '院', '网', '-', '-', '陈', '晓', '川', '与', '曹', '欣', '、', '董', '权', '民', '间', '借', '贷', '纠', '纷', '一', '审', '民', '事', '.', '.', '.', '[SEP]']","['民间借贷纠纷', '纠纷', '一审', '民事']","['民间', '借贷纠纷', '一审', '民事']"
70,"['[CLS]', '及', '学', '员', '《', 'c', 'a', 'n', ""'"", 't', ' ', 't', 'a', 'k', 'e', ' ', 'm', 'y', ' ', 'e', 'y', 'e', 's', ' ', 'o', 'f', 'f', ' ', 'y', 'o', 'u', '》', '[SEP]']",['学员'],['学员']
71,"['[CLS]', '电', '影', '《', '紫', '日', '》', '拍', '摄', '地', '点', '[SEP]']","['电影', '紫日', '地点']","['电影', '紫日', '地点']"
72,"['[CLS]', '《', '农', '广', '天', '地', '》', ' ', '2', '0', '1', '3', '0', '5', '1', '3', ' ', '四', '季', '海', '棠', '的', '工', '厂', '化', '生', '产', '[SEP]']","['农广天地', '四季海棠']","['农广天地', '四季海棠']"
73,"['[CLS]', '9', '0', '后', '将', '白', '居', '易', '《', '琵', '琶', '行', '》', '编', '成', '流', '行', '歌', '曲', '[SEP]']","['白居易', '琵琶行', '流行歌曲']","['90后', '白居易', '琵琶行', '流行歌曲']"
74,"['[CLS]', '电', '影', '《', '雄', '兵', '连', '》', '好', '激', '动', ',', '还', '有', '第', '八', '集', '那', '个', '信', '爷', '是', '假', ' ', '.', '.', '.', '[SEP]']","['电影', '雄兵连', '信爷']","['电影', '雄兵连', '信爷']"
75,"['[CLS]', '乳', '神', '潘', '春', '春', '拍', '摄', '电', '影', '《', '激', '情', '时', '速', '》', '花', '絮', '!', ' ', '-', ' ', '中', '影', '势', '力', '微', '.', '.', '.', '[SEP]']","['乳神', '潘春春', '电影', '花絮']","['潘春春', '电影']"
76,"['[CLS]', '歌', '曲', '《', '许', '冠', '杰', ' ', '往', '日', '情', '》', '歌', '词', ' ', '(', '不', '提', '供', 'm', 'p', '3', '试', '听', ')', '[SEP]']","['歌曲', '许冠杰', '往日情', '歌词']","['歌曲', '许冠杰', '往日情', '歌词', 'mp3']"
77,"['[CLS]', '《', '挑', '战', '好', '声', '音', '》', '即', '开', '播', ' ', '“', '薛', '之', '谦', '”', '疑', '似', '加', '盟', '[SEP]']","['挑战好声音', '薛之谦']","['挑战好声音', '薛之谦']"
78,"['[CLS]', '国', '家', '大', '剧', '院', '、', '维', '也', '纳', '国', '家', '歌', '剧', '院', '联', '合', '制', '作', '威', '尔', '第', '歌', '剧', '《', '法', '.', '.', '.', '[SEP]']","['国家大剧院', '威尔第', '歌剧']",['国家大剧院']
79,"['[CLS]', '书', '画', '名', '家', '迎', '2', '0', '1', '1', '法', '兰', '克', '福', '书', '展', '系', '列', '丛', '书', ':', '山', '水', '卷', '·', '张', '凭', '.', '.', '.', '[SEP]']","['书画名家', '名家', '法兰克福', '书展', '丛书', '张凭']","['书画', '名家', '法兰克福', '书展', '丛书', '张凭']"
80,"['[CLS]', '《', '中', '华', '人', '民', '共', '和', '国', '金', '融', '法', '律', '法', '规', '全', '书', '(', '含', '相', '关', '政', '策', ')', '(', '2', '0', '1', '7', '.', '.', '.', '[SEP]']","['中华人民共和国金融法律法规全书', '政策']","['中华人民共和国金融法律法规全书', '政策']"
81,"['[CLS]', '雄', '狮', '(', '普', '通', '话', ')', '-', '电', '影', '[SEP]']","['雄狮', '普通话', '电影']","['雄狮', '普通话', '电影']"
82,"['[CLS]', '《', '美', '丽', '的', '秘', '密', '》', '大', '结', '局', ' ', '3', '7', '集', '剧', '情', '介', '绍', ' ', '电', '视', '剧', '1', '-', '3', '7', ' ', '.', '.', '.', '[SEP]']","['美丽的秘密', '大结局', '剧情', '电视剧']","['美丽的秘密', '大结局', '剧情', '介绍', '电视剧']"
83,"['[CLS]', '致', '爱', '郭', '琳', ' ', '╟', ' ', '官', '网', '下', '载', '[SEP]']",['官网'],['官网']
84,"['[CLS]', '电', '影', '分', '析', ':', '独', '家', '《', '芳', '华', '》', '[SEP]']","['电影', '芳华']","['电影', '独家', '芳华']"
85,"['[CLS]', '仪', '仗', '女', '兵', '队', '长', '程', '诚', '男', '朋', '友', '[SEP]']","['仪仗女兵', '队长', '程诚', '男朋友']","['仪仗女兵', '队长', '程诚', '男朋友']"
86,"['[CLS]', '毁', '灭', '之', '神', '最', '新', '章', '节', '[SEP]']","['毁灭之神', '章节']","['毁灭之神', '最新', '章节']"
87,"['[CLS]', 'f', 'a', 't', 'e', ' ', 'g', 'r', 'a', 'n', 'd', ' ', 'o', 'r', 'd', 'e', 'r', ' ', '谜', '之', '女', '主', '角', 'x', '宝', '具', ' ', 'e', 'x', '—', '—', 'c', 'a', 'l', 'i', 'b', 'u', 'r', '!', '!', '!', '[SEP]']",['宝具'],['女主角']
88,"['[CLS]', '《', '北', '极', ',', '北', '极', '!', '》', ' ', '2', '0', '1', '6', '0', '4', '2', '2', ' ', '第', '一', '集', ' ', '一', '路', '向', '北', '_', '《', '[SEP]']","['北极,北极!']","['北极,北极!']"
89,"['[CLS]', '真', '人', '秀', '《', '美', '少', '女', '大', '作', '战', '》', '1', '1', '月', '2', '0', '日', '三', '亚', '开', '战', '|', '[SEP]']","['真人秀', '美少女大作战', '三亚']","['真人秀', '美少女大作战', '三亚']"
90,"['[CLS]', '求', '安', '利', '一', '下', '百', '元', '以', '内', '的', '修', '容', '膏', '!', 'n', 'y', 'x', '的', '就', '不', '用', '了', '[SEP]']",[],"['求', '安利', '百元', '以内', 'nyx', '不用']"
91,"['[CLS]', '好', '好', '活', '着', ' ', '·', ' ', '好', '好', '待', '着', ' ', '-', ' ', '待', '着', ',', '只', '有', '少', '数', '人', '才', '懂', ' ', '-', ' ', '待', '着', '网', '[SEP]']",[],"['活着', '待着', '待着', '人才', '待着网']"
92,"['[CLS]', '郑', '源', '《', '一', '万', '个', '理', '由', ' ', '》', '是', '郭', '冬', '临', '主', '演', '电', '视', '剧', '《', '最', '近', '有', '点', ' ', '.', '.', '.', '[SEP]']","['郑源', '一万个理由', '郭冬临', '电视剧']","['郑源', '一万个理由', '郭冬临', '电视剧']"
93,"['[CLS]', '电', '影', '影', '评', ':', '经', '典', '好', '看', '的', '电', '影', '—', '—', '《', '无', '主', '之', '城', '》', '[SEP]']","['电影影评', '影评', '电影', '无主之城']","['电影', '影评', '电影', '无主之城']"
94,"['[CLS]', '临', '水', '夫', '人', '顺', '天', '圣', '母', '丨', '闾', '山', '奶', '娘', '陈', '靖', '姑', '的', '传', '奇', ' ', '-', ' ', '\\', 'u', '0', '0', '1', '4', 'm', 'ヾ', '選', '擇', '.', '.', '.', '[SEP]']","['临水夫人', '顺天圣母', '陈靖姑', '传奇']","['临水夫人', '顺天圣母', '陈靖姑', '传奇']"
95,"['[CLS]', '难', '以', '忽', '视', '的', '真', '相', '(', '美', '国', '2', '0', '0', '6', '年', '戴', '维', '斯', '·', '古', '根', '海', '姆', '执', '导', '纪', '录', '.', '.', '.', '[SEP]']","['难以忽视的真相', '美国', '戴维斯·古根海姆']","['难以忽视的真相', '美国', '戴维斯·古根海姆', '执导', '纪录']"
96,"['[CLS]', '《', '情', '景', '讲', '述', ':', '又', '见', '铁', '人', '》', ' ', '表', '演', ':', '张', '连', '文', ' ', '王', '志', '[SEP]']","['情景讲述:又见铁人', '张连文', '王志']","['情景讲述:又见铁人', '表演', '张连文']"
97,"['[CLS]', '人', '物', '图', '谱', '解', '析', '《', '乡', '7', '》', '的', '民', '间', '厚', '黑', '政', '治', '学', '_', '综', '艺', '[SEP]']","['政治学', '综艺']","['政治学', '综艺']"
98,"['[CLS]', '[', '郑', '爽', ']', '[', '新', '闻', ']', '1', '7', '0', '2', '1', '1', ' ', '小', '说', '《', '为', '了', '你', ',', '我', '愿', '意', '热', '爱', ' ', '.', '.', '.', '[SEP]']","['郑爽', '新闻', '小说']","['郑爽', '新闻', '小说']"
99,"['[CLS]', '《', '鬼', '吹', '灯', '》', '在', '细', '节', '上', '完', '败', '《', '盗', '墓', '》', ' ', '却', '被', '惨', '遭', '停', '播', '[SEP]']","['鬼吹灯', '盗墓']","['鬼吹灯', '盗墓']"
100,"['[CLS]', '《', '我', '的', '夏', '禾', '》', '潋', '宸', ' ', '^', '第', '4', '7', '章', '^', ' ', '最', '新', '更', '新', ':', '2', '0', '1', '[SEP]']",[],[]
101,"['[CLS]', '求', '如', '果', '世', '上', '不', '再', '有', '猫', '电', '影', '资', '源', '[SEP]']","['如果世上不再有猫', '电影', '资源']","['如果世上不再有猫', '电影', '资源']"
102,"['[CLS]', '冬', '安', '居', '《', '母', '爱', '》', '(', '上', ')', '【', '小', '说', '月', '报', '2', '期', '精', '彩', '】', '[SEP]']","['母爱', '小说月报']","['母爱', '小说', '月报']"
103,"['[CLS]', '孙', '兴', '运', '《', '诱', '杀', '》', '初', '中', '小', '说', '阅', '读', '题', '及', '答', '案', ' ', '-', ' ', '现', '代', '[SEP]']","['诱杀', '初中', '小说', '答案', '现代']","['诱杀', '初中', '小说', '答案', '现代']"
104,"['[CLS]', '我', '觉', '得', '很', '多', '人', '是', '没', '看', '过', '巴', '亚', '扑', '球', '的', '。', '但', '是', '他', '名', '声', '很', '可', '在', '这', '.', '.', '.', '[SEP]']",['名声'],['巴亚']
105,"['[CLS]', '列', '席', '代', '表', '鲁', '成', '军', ':', '《', '政', '府', '工', '作', '报', '告', '》', '科', '学', '赶', '超', ' ', '民', '生', '为', '本', '-', '[SEP]']","['列席', '代表', '鲁成军', '政府工作报告']","['列席', '代表', '鲁成军', '政府工作报告', '科学', '赶超']"
106,"['[CLS]', '《', '倾', '城', '绝', '恋', '》', ':', '美', '璃', '死', '去', ' ', '靖', '轩', '伤', '心', '崩', '溃', '大', '哭', '[SEP]']","['倾城绝恋', '美璃', '靖轩']","['倾城绝恋', '美璃', '靖轩']"
107,"['[CLS]', '《', '火', '车', '大', '劫', '案', '[', '英', '剧', ']', '(', '电', '视', '剧', ')', '》', '全', '集', '在', '线', '观', '看', '-', '欧', '美', '剧', '[SEP]']","['火车大劫案', '英剧', '电视剧']","['火车大劫案', '英剧', '电视剧']"
108,"['[CLS]', '中', '国', '最', '真', '实', '的', '纪', '录', '片', '《', '中', '国', '西', '部', '刑', '侦', '大', '案', '纪', '实', '全', '集', '》', '[SEP]']","['中国', '纪录片']","['中国', '纪录片']"
109,"['[CLS]', '复', '旦', '大', '学', '附', '属', '华', '山', '医', '院', '-', '毛', '颖', '[SEP]']","['复旦大学附属华山医院', '毛颖']","['复旦大学附属华山医院', '毛颖']"
110,"['[CLS]', '[', '全', '球', '中', '文', '音', '乐', '榜', '上', '榜', ']', '歌', '曲', '《', '会', '哭', '的', '人', '不', '一', '定', '流', '泪', '》', ' ', '.', '.', '.', '[SEP]']","['全球中文音乐榜上榜', '歌曲', '会哭的人不一定流泪']","['全球中文音乐榜上榜', '歌曲', '会哭的人不一定流泪']"
111,"['[CLS]', '我', '来', '拍', '微', '电', '影', '_', '2', '0', '1', '7', '0', '2', '2', '3', '期', '-', '微', '电', '影', '《', '女', '检', '察', '官', '来', '[SEP]']","['微电影', '微电影']","['微电影', '微电影']"
